2_1;65;983729758
2_1;66;2510257364
2_1;67;1585522379
2_1;68;338464519
2_1;69;3715800748
2_1;70;438117623
2_1;71;3715800740
2_1;72;1253685336
2_1;73;295324979
2_1;74;35885285
2_1;75;1562455158
2_1;76;1562455128
2_1;77;273817674
2_1;78;1724195428
2_1;79;1562455451
2_2;1;195204547
2_2;2;92151388
2_2;3;2535303890
2_2;4;273104874
2_2;5;4169790911
2_2;6;2433146532
2_2;7;1904178371
2_2;8;102779930
2_2;9;102741841
2_2;10;102743916
2_2;11;35881070
2_2;12;104215987
2_2;13;339064958
2_2;14;336215368
2_2;15;2714440824
2_2;16;35881998
2_2;17;983729758
2_2;18;2510257364
2_2;19;1585522379
2_2;20;338464519
2_2;21;3715800748
2_2;22;438117623
2_2;23;3715800740
2_2;24;1253685336
2_2;25;295324979
2_2;26;35885285
2_2;27;1562455158
2_2;28;1562455128
2_2;29;273817674
2_2;30;1724195428
2_2;31;1562455451
2_2;32;92151373
2_2;33;195204547
2_2;34;457356606
2_2;35;253041380
2_2;36;253041384
2_2;37;253124526
2_2;38;266715470
2_2;39;290484544
2_2;40;314935891
2_2;41;268182001
2_2;42;314935750
2_2;43;1022738007
2_2;44;335921449
2_2;45;314935771
2_2;46;80250627
2_2;47;440881322
2_2;48;440881324
2_2;49;253230382
2_2;50;255513677
2_2;51;80250635
2_2;52;1064016346
2_2;53;253221095
2_2;54;2426747539
2_2;55;100069961
2_2;56;931492356
2_2;57;198280317
2_2;58;253205379
2_2;59;252011161
2_2;60;663563481
2_2;61;663563470
2_2;62;300734827
2_2;63;300738673
2_2;64;96934363
2_2;65;80250650
2_2;66;255420447
2_2;67;96936911
2_2;68;304335372
2_2;69;495582339
2_2;70;500910389
2_2;71;3073037401
3_1;1;266096403
3_1;2;674746015
3_1;3;251776579
3_1;4;251776580
3_1;5;303941631
3_1;6;251774114
3_1;7;300236523
3_1;8;268825389
3_1;9;1098378702
3_1;10;602763838
3_1;11;3671392842
3_1;12;264891908
3_1;13;3671392835
3_1;14;3671392830
3_1;15;339606790
3_1;16;2699824390
3_1;17;2699824371
3_1;18;251490494
3_1;19;308040209
3_1;20;939379257
3_1;21;577397047
3_1;22;939379229
3_1;23;893305636
3_1;24;893305522
3_1;25;253314107
3_1;26;255906964
3_1;27;255906962
3_1;28;255906759
3_1;29;255881067
3_1;30;310889400
3_1;31;268944231
3_1;32;255866028
3_1;33;310889444
3_1;34;446037168
3_1;35;577144664
3_1;36;292000618
3_1;37;255866055
3_1;38;268181828
3_1;39;2868717837
3_1;40;4310488702
3_1;41;268181831
3_1;42;268181835
3_1;43;268179909
3_1;44;268181849
3_1;45;1188965682
3_1;46;1188965686
3_2;1;1188965700
3_2;2;1188965695
3_2;3;268181950
3_2;4;339322369
3_2;5;1189036558
3_2;6;250523628
3_2;7;268181831
3_2;8;2868717837
3_2;9;268181828
3_2;10;255866055
3_2;11;571629414
3_2;12;469668775
3_2;13;308040245
3_2;14;438115820
3_2;15;308040242
3_2;16;308040241
3_2;17;308040240
3_2;18;310836408
3_2;19;308040237
3_2;20;904116307
3_2;21;308040228
3_2;22;308040224
3_2;23;308040248
3_2;24;308040217
3_2;25;599396889
3_2;26;832835204
3_2;27;308040180
3_2;28;659807862
3_2;29;3671392832
3_2;30;302718448
3_2;31;3671392844
3_2;32;3671392845
3_2;33;432879017
3_2;34;251773516
3_2;35;251773528
3_2;36;303941538
3_2;37;267308555
3_2;38;3990081361
3_2;39;264896063
3_2;40;266713618
3_2;41;303902475
4_1;1;1003830202
4_1;2;347688326
4_1;3;303583343
4_1;4;444816946
4_1;5;260328156
4_1;6;347962521
4_1;7;250301790
4_1;8;303586915
4_1;9;3914345623
4_1;10;450592787
4_1;11;3556341886
4_1;12;3556341859
4_1;13;3311826005
4_1;14;3917371525
4_1;15;297651822
4_1;16;2320536308
4_1;17;297651827
4_1;18;297848807
4_1;19;297651828
4_1;20;299247830
4_1;21;297651960
4_1;22;35903833
4_1;23;2537090596
4_1;24;310109632
4_1;25;251312158
4_1;26;342735450
4_1;27;342735426
4_1;28;1133565543
4_1;29;2005071199
4_1;30;2005071067
4_1;31;2005070375
4_1;32;599615132
4_1;33;1899070380
4_1;34;697264027
4_1;35;268269770
4_1;36;268269771
4_1;37;1105820636
4_1;38;1105820634
4_1;39;2528829900
4_1;40;268183042
4_1;41;4333570357
4_1;42;268183452
4_1;43;338900845
4_1;44;4267803044
4_1;45;272654125
4_1;46;272653824
4_1;47;272653521
4_1;48;4267803033
4_1;49;966790501
4_1;50;272650046
4_1;51;272649947
4_1;52;272649859
4_1;53;336027771
4_1;54;272649524
4_1;55;272649006
4_1;56;272647793
4_1;57;2145730100
4_1;58;272648086
4_1;59;272648115
4_1;60;272648132
4_1;61;272648166
4_1;62;4267803014
4_1;63;302953293
4_1;64;4169790911
4_1;65;2433146532
4_1;66;1904178371
4_1;67;102779930
4_1;68;102741841
4_1;69;102743916
4_1;70;35881070
4_1;71;104215987
4_1;72;339064958
4_1;73;336215368
4_1;74;2714440824
4_1;75;35881998
4_1;76;983729758
4_1;77;2510257364
4_1;78;1585522379
4_1;79;338464519
4_1;80;3715800748
4_1;81;438117623
4_1;82;3715800740
4_1;83;1253685336
4_1;84;295324979
4_1;85;35885285
4_1;86;1562455158
4_1;87;1562455128
4_1;88;273817674
4_1;89;1724195428
4_1;90;1562455451
4_1;91;92151373
4_1;92;195204547
4_1;93;92151388
4_1;94;2535303890
4_2;1;2535303890
4_2;2;4169789744
4_2;3;302953293
4_2;4;4267803013
4_2;5;336205160
4_2;6;60273084
4_2;7;4267803016
4_2;8;253122999
4_2;9;66244086
4_2;10;60272196
4_2;11;60271880
4_2;12;253124218
4_2;13;295877408
4_2;14;272632727
4_2;15;1154552805
4_2;16;253232970
4_2;17;35880127
4_2;18;57603520
4_2;19;253232995
4_2;20;198304421
4_2;21;198303256
4_2;22;198302931
4_2;23;338900846
4_2;24;577537168
4_2;25;438092528
4_2;26;266875723
4_2;27;4262999106
4_2;28;272655516
4_2;29;344622207
4_2;30;393679218
4_2;31;1105820637
4_2;32;1105820638
4_2;33;4039232392
4_2;34;304763564
4_2;35;2660969581
4_2;36;304764801
4_2;37;599837103
4_2;38;613348830
4_2;39;613348828
4_2;40;598328224
4_2;41;2005070388
4_2;42;2005071091
4_2;43;2005071206
4_2;44;599837071
4_2;45;268467886
4_2;46;268467885
4_2;47;4297637780
4_2;48;597659322
4_2;49;597659319
4_2;50;597659318
4_2;51;597659316
4_2;52;597659310
4_2;53;303591686
4_2;54;100802036
4_2;55;1899070389
4_2;56;169022592
4_2;57;3763031286
4_2;58;3556341860
4_2;59;3556341889
4_2;60;4118651614
4_2;61;303585576
4_2;62;303586376
4_2;63;303609239
4_2;64;347962516
4_2;65;267391897
4_2;66;269167423
4_2;67;1003830198
5_1;1;994737284
5_1;2;994737284
5_1;3;1525943677
5_1;4;2792873008
5_1;5;61699827
5_1;6;249072747
5_1;7;1995402915
5_1;8;564886060
5_1;9;311974155
5_1;10;61699835
5_1;11;293321311
5_1;12;258758034
5_1;13;313217915
5_1;14;258757622
5_1;15;323062342
5_1;16;323062318
5_1;17;154578339
5_1;18;309041156
5_1;19;293318957
5_1;20;312840658
5_1;21;293318128
5_1;22;266720047
5_1;23;3258739374
5_1;24;3726709735
5_1;25;293199351
5_1;26;321168438
5_1;27;319834414
5_1;28;2376985967
5_1;29;2376985965
5_1;30;2447031732
5_1;31;293194028
5_1;32;293194403
5_1;33;248610701
5_1;34;586730598
5_1;35;2026320719
5_1;36;248610762
5_1;37;3725378442
5_1;38;248610805
5_1;39;985173833
5_1;40;248610804
5_1;41;267608081
5_1;42;248611617
5_1;43;248611620
5_1;44;303176752
5_1;45;245891624
5_1;46;2145885760
5_1;47;248611820
5_1;48;601833411
5_1;49;248611822
5_1;50;44471832
5_1;51;1869040351
5_1;52;1642163138
5_1;53;1642163103
5_1;54;1057758462
5_1;55;197221046
5_1;56;303030407
5_1;57;303030632
5_1;58;582742444
5_1;59;198627066
5_1;60;336240869
5_1;61;2226186589
5_1;62;1879954897
5_1;63;249344717
5_1;64;432443951
5_1;65;2125599935
5_1;66;1011496457
5_1;67;2226186576
5_1;68;2226186574
5_1;69;62739986
5_1;70;35903409
5_1;71;613778210
5_1;72;613778207
5_1;73;613778202
5_1;74;57603520
5_2;1;35880127
5_2;2;66231818
5_2;3;272650680
5_2;4;248748800
5_2;5;89907695
5_2;6;91161357
5_2;7;438050857
5_2;8;389530378
5_2;9;66234616
5_2;10;451670107
5_2;11;1719186405
5_2;12;3756024536
5_2;13;2125599923
5_2;14;2563483880
5_2;15;451670105
5_2;16;305099879
5_2;17;305099879
5_2;18;3760583892
5_2;19;451670103
5_2;20;366726172
5_2;21;198655112
5_2;22;146599808
5_2;23;1057757396
5_2;24;2962279409
5_2;25;582741377
5_2;26;197212957
5_2;27;1642163116
5_2;28;1642163140
5_2;29;198648905
5_2;30;198648683
5_2;31;304203965
5_2;32;577498308
5_2;33;266300758
5_2;34;303341960
5_2;35;303342083
5_2;36;2804752616
5_2;37;304254707
5_2;38;304254613
5_2;39;990022435
5_2;40;43079203
5_2;41;35901575
5_2;42;248612299
5_2;43;36419448
5_2;44;36419451
5_2;45;293194731
5_2;46;293189479
5_2;47;3652576176
5_2;48;2447031733
5_2;49;2376985964
5_2;50;2376985968
5_2;51;247464238
5_2;52;683428066
5_2;53;1861520790
5_2;54;247785995
5_2;55;247786508
5_2;56;312827148
5_2;57;3258739375
5_2;58;311133559
5_2;59;293318945
5_2;60;293317489
5_2;61;35898438
5_2;62;1464781123
5_2;63;293484399
5_2;64;293484554
5_2;65;293418182
5_2;66;3470755375
5_2;67;35898449
5_2;68;313043467
5_2;69;255457325
5_2;70;35898204
5_2;71;293321307
5_2;72;35898206
5_2;73;255616695
5_2;74;293321965
5_2;75;249072760
5_2;76;35898211
5_2;77;2792873009
5_2;78;1525943672
5_2;79;1525943681
5_2;80;35898216
5_2;81;994737340
6_1;1;2467516841
6_1;2;2444640141
6_1;3;2467516833
6_1;4;275115645
6_1;5;529082161
6_1;6;2444568958
6_1;7;248128598
6_1;8;2444629013
6_1;9;2376976978
6_1;10;2376976976
6_1;11;248128593
6_1;12;2022700535
6_1;13;2427866474
6_1;14;2427866451
6_1;15;304181358
6_1;16;266258521
6_1;17;922394876
6_1;18;65901895
6_1;19;332341900
6_1;20;247941643
6_1;21;344907870
6_1;22;248154957
6_1;23;248155901
6_1;24;590426468
6_1;25;590062950
6_1;26;590060040
6_1;27;559768673
6_1;28;66165730
6_1;29;65901886
6_1;30;246779934
6_1;31;248157321
6_1;32;269224100
6_1;33;248157322
6_1;34;269227404
6_1;35;303282107
6_1;36;268902256
6_1;37;968143237
6_1;38;248157609
6_1;39;268902006
6_1;40;3662035668
6_1;41;277600998
6_1;42;93386382
6_1;43;93381293
6_1;44;462184554
6_1;45;93378792
6_1;46;91165795
6_1;47;354533994
6_1;48;815105334
6_1;49;301355979
6_1;50;241867687
6_1;51;63521030
6_1;63;45138178
6_1;64;45138175
6_1;65;35881796
6_1;66;389138465
6_1;67;336215368
6_1;68;2714440824
6_1;69;35881998
6_1;70;983729758
6_1;71;2510257364
6_1;72;1585522379
6_1;73;338464519
6_1;74;3715800748
6_1;75;438117623
6_1;76;3715800740
6_1;77;1253685336
6_1;78;295324979
6_1;79;35885285
6_1;80;1562455158
6_1;81;1562455128
6_1;82;273817674
6_1;83;1724195428
6_1;84;1562455451
6_1;85;92151373
6_1;86;195204547
6_1;87;92151388
6_1;88;2535303890
6_1;89;273104874
6_1;90;4169790911
6_1;91;2433146532
6_1;92;1904178371
6_1;93;102779930
6_1;94;102741841
6_1;95;102743916
6_1;96;35881070
6_2;1;1256947693
6_2;2;102782386
6_2;3;92948841
6_2;4;102802231
6_2;5;92948845
6_2;6;92948846
6_2;7;74059825
6_2;8;74059908
6_2;9;1674757749
6_2;10;92934783
6_2;11;92964885
6_2;12;92961622
6_2;13;104157614
6_2;14;104154564
6_2;15;268903413
6_2;16;88858556
6_2;17;336210846
6_2;18;336210857
6_2;19;4261845566
6_2;20;4261845566
6_2;21;336210853
6_2;22;336210850
6_2;23;336210842
6_2;24;336210864
6_2;25;336210847
6_2;26;91186844
6_2;27;104192412
6_2;28;104191371
6_2;29;114123084
6_2;30;580963848
6_2;31;1005720359
6_2;32;248198290
6_2;33;248198289
6_2;34;992037020
6_2;35;3894616973
6_2;36;269227287
6_2;37;170599226
6_2;38;269224108
6_2;39;173445727
6_2;40;246779937
6_2;41;65340017
6_2;42;246779932
6_2;43;65340019
6_2;44;248034000
6_2;45;248155903
6_2;46;317236614
6_2;47;2404150602
6_2;48;65340025
6_2;49;1376743116
6_2;50;239856820
6_2;51;292118213
6_2;52;292118870
6_2;53;2427866489
6_2;54;1891778541
6_2;55;2376976975
6_2;56;2376976977
6_2;57;1891778544
6_2;58;2444629011
6_2;59;65340938
6_2;60;2444568957
6_2;61;1321011922
6_2;62;309595821
6_2;63;2275151160
6_2;64;65340949
6_2;65;2275151163
6_2;66;2275151165
6_2;67;991779049
8_1;1;90089635
8_1;2;314687930
8_1;3;255094464
8_1;4;255092712
8_1;5;300734779
8_1;6;90090819
8_1;7;305701320
8_1;8;305701282
8_1;9;305701279
8_1;10;305767012
8_1;11;305701269
8_1;12;300716782
8_1;13;4102551619
8_1;14;303607826
8_1;15;4315340956
8_1;16;4102551602
8_1;17;4308462264
8_1;18;90090824
8_1;19;300240780
8_1;20;2108718821
8_1;21;302119240
8_1;22;296915034
8_1;23;1998317997
8_1;24;1998318000
8_1;25;1998318007
8_1;26;302112162
8_1;27;302112160
8_1;28;90217639
8_1;29;4051833211
8_1;30;311716976
8_1;31;311716988
8_1;32;458206885
8_1;33;253035406
8_1;34;253950307
8_1;35;253035360
8_1;36;313295715
8_1;37;313295946
8_1;38;335936650
8_1;39;253950101
8_1;40;253950102
8_1;41;253950104
8_1;42;312642388
8_1;43;272717362
8_1;44;884533603
8_1;45;272717734
8_1;46;279850998
8_1;47;338523768
8_1;48;336102764
8_1;49;253466910
8_1;50;338523772
8_1;51;95951714
8_1;52;253467536
8_1;53;252846233
8_1;54;1470892808
8_1;55;578397375
8_1;56;578397371
8_1;57;578397367
8_1;58;578302581
8_1;59;578397378
8_1;60;2469648141
8_1;61;2443311350
8_1;62;253468690
8_1;63;338464717
8_1;64;969288334
8_1;65;95951739
8_1;66;249731582
8_1;67;475877263
8_1;68;2510298878
8_1;69;35882697
8_1;70;249731708
8_1;71;35883712
8_1;72;35883714
8_1;73;336215380
8_1;74;336215368
8_2;1;1277331880
8_2;2;2714440824
8_2;3;35881998
8_2;4;983729758
8_2;5;1585522379
8_2;6;338464519
8_2;7;3715800748
8_2;8;438117623
8_2;9;3715800738
8_2;10;3715800733
8_2;11;477203377
8_2;12;479747267
8_2;13;1907356521
8_2;14;1907356506
8_2;15;477203395
8_2;16;499953777
8_2;17;249688887
8_2;18;593724945
8_2;19;253755369
8_2;20;60775803
8_2;21;60775801
8_2;22;312640216
8_2;23;884533026
8_2;24;884532987
8_2;25;271384580
8_2;26;312642386
8_2;27;304714809
8_2;28;3476942785
8_2;29;252845599
8_2;30;252845588
8_2;31;660559810
8_2;32;313295947
8_2;33;313295714
8_2;34;1127773472
8_2;35;253950386
8_2;36;302771899
8_2;37;252931894
8_2;38;446304478
8_2;39;2071811460
8_2;40;311716963
8_2;41;3509241715
8_2;42;302097828
8_2;43;1643343293
8_2;44;297517174
8_2;45;1998318005
8_2;46;1998317999
8_2;47;305620696
8_2;48;299668311
8_2;49;299669057
8_2;50;300240799
8_2;51;300240380
8_2;52;4308466096
8_2;53;3217568647
8_2;54;4102551643
8_2;55;305641835
8_2;56;4102551617
8_2;57;4102551601
8_2;58;305701265
8_2;59;300716785
8_2;60;252999884
8_2;61;305701280
8_2;62;305701281
8_2;63;305701412
8_2;64;300734367
8_2;65;264620859
8_2;66;264620772
8_2;67;309337052
8_2;68;309337061
8_2;69;258846001
8_2;70;258846664
7_1;1;1695147902
7_1;2;3924059260
7_1;3;249756931
7_1;4;626970956
7_1;5;3224468518
7_1;6;1870079638
7_1;7;1870079650
7_1;8;4271292142
7_1;9;1870079732
7_1;10;340341886
7_1;11;335381788
7_1;12;300385596
7_1;13;300382359
7_1;14;90215132
7_1;15;300383122
7_1;16;303789276
7_1;17;303789216
7_1;18;303789113
7_1;19;303788361
7_1;20;90215126
7_1;21;335381825
7_1;22;304992537
7_1;23;3266683699
7_1;24;577287199
7_1;25;571433511
7_1;26;571433512
7_1;27;339014405
7_1;28;303346520
7_1;29;274854052
7_1;30;335381852
7_1;31;90215109
7_1;32;601264379
7_1;33;303461400
7_1;34;274854352
7_1;35;1254021422
7_1;36;253027649
7_1;37;458231752
7_1;38;335936693
7_1;39;335936650
7_1;40;253950104
7_2;3;60775948
7_2;4;272695655
7_2;5;60775949
7_2;6;60775950
7_2;7;253033642
7_2;8;335463849
7_2;9;2993480114
7_2;10;335463846
7_2;11;335463845
7_2;12;303308072
7_2;13;303309287
7_2;14;281434643
7_2;15;281435008
7_2;16;335381823
7_2;17;339014950
7_2;18;571433509
7_2;19;577287208
7_2;20;335381842
7_2;21;303607814
7_2;22;335381817
7_2;23;3206607309
7_2;24;335381826
7_2;25;335381833
7_2;26;335381811
7_2;27;335381835
7_2;28;303788891
7_2;29;334790256
7_2;30;334790255
7_2;31;334790253
7_2;32;334790250
7_2;33;335381766
7_2;34;334790246
7_2;35;334790244
7_2;36;473506122
7_2;37;473506125
7_2;38;473506127
7_2;39;1870079707
7_2;40;1870079706
7_2;41;1870079628
7_2;42;1870079591
7_2;43;3206612975
7_2;44;255092663
7_2;45;3924063638
7_2;46;334858551
9_1;1;256932110
9_1;2;3609751856
9_1;3;303224904
9_1;4;303224956
9_1;5;303224955
9_1;6;2031407730
9_1;7;3609751858
9_1;8;303226198
9_1;9;3609751860
9_1;10;2031408312
9_1;11;303226518
9_1;12;303226664
9_1;13;303226756
9_1;14;2624461766
9_1;15;308231505
9_1;16;418153574
9_1;17;170425001
9_1;18;304828035
9_1;19;170425002
9_1;20;170422106
9_1;21;170425003
9_1;22;170425004
9_1;23;308489043
9_1;24;340766918
9_1;25;595196089
9_1;26;170424996
9_1;27;280111325
9_1;28;595049244
9_1;29;170425010
9_1;30;170425011
9_1;31;595749040
9_1;32;483606779
9_1;33;3609899718
9_1;34;273118372
9_1;35;273119686
9_1;36;273119655
9_1;37;2074419455
9_1;38;1722598970
9_1;39;312149455
9_1;40;273115587
9_1;41;313147117
9_1;42;496229914
9_1;43;273115042
9_1;44;273115038
9_1;45;273123638
9_1;46;272616000
9_1;47;272614442
9_1;48;272614443
9_1;49;272613374
9_1;50;272613436
9_1;51;272613468
9_1;52;3325865184
9_1;53;315056700
9_1;54;272612660
9_1;55;571270722
9_1;56;92353671
9_1;57;177323283
9_1;58;287864809
9_1;59;1606511100
9_1;60;1724188452
9_1;61;1724195428
9_1;62;1562455451
9_1;63;92151373
9_1;64;195204547
9_1;65;92151388
9_1;66;2535303890
9_1;67;273104874
9_1;68;4169790911
9_1;69;2433146532
9_1;70;1904178371
9_1;71;102779930
9_1;72;102741841
9_1;73;102743916
9_1;74;35881070
9_1;75;104215987
9_1;76;339064958
9_1;77;336215368
9_1;78;2714440824
9_1;79;35881998
9_1;80;983729758
9_1;81;2510257364
9_1;82;1585522379
9_1;83;338464519
9_1;84;3715800748
9_1;85;438117623
9_1;86;3715800740
9_1;87;1253685336
9_1;88;295324979
9_1;89;35885285
9_1;90;1562455158
9_2;1;1562455158
9_2;2;1562455128
9_2;3;3715799124
9_2;4;479747263
9_2;5;35885297
9_2;6;1469580839
9_2;7;253040464
9_2;8;253040761
9_2;9;66193693
9_2;10;272676975
9_2;11;1563541522
9_2;12;1724187867
9_2;13;1606511099
9_2;14;273810905
9_2;15;273810904
9_2;16;571270721
9_2;17;92137729
9_2;18;272987373
9_2;19;272613191
9_2;20;272613232
9_2;21;272614527
9_2;22;272614529
9_2;23;1326470246
9_2;24;94833149
9_2;25;594736516
9_2;26;763336164
9_2;27;254397758
9_2;28;60766489
9_2;29;60767673
9_2;30;2584957833
9_2;31;480843847
9_2;32;1482697743
9_2;33;1868630628
9_2;34;1000746151
9_2;35;2439709083
9_2;36;60766494
9_2;37;273118701
9_2;38;273118173
9_2;39;273118437
9_2;40;483606777
9_2;41;303470689
9_2;42;2063627746
9_2;43;595196126
9_2;44;170515909
9_2;45;303228109
9_2;46;595196080
9_2;47;303471848
9_2;48;148905464
9_2;49;308489036
9_2;50;87720844
9_2;51;590201756
9_2;52;480825896
9_2;53;299218265
9_2;54;287866275
9_2;55;148905456
9_2;56;303227611
9_2;57;303227277
9_2;58;420642785
9_2;59;254506649
9_2;60;255926033
9_2;61;2031408200
9_2;62;305100484
9_2;63;2031407787
9_2;64;262471197
9_2;65;307828569
9_2;66;3237605661
9_2;67;228754143
9_2;68;71061625
9_2;69;3625435800
9_2;70;81502903
9_2;71;38441249
